cust_id ,trans_id ,trans_date,invoice_nbr,loc_nbr ,sales ,product_category ,payment_method,payment_status
8819,1010052,6/28/2017,100054478,46,1740,Men's Clothing,Debit Card,completed
8820,1010053,6/29/2017,100054479,5,2885,Women's Clothing,Debit Card,completed
8821,1010054,6/30/2017,100054480,44,4379,Jewellery,Credit Card,completed
8822,1010055,7/1/2017,100054481,8,4071,Men's Clothing,Debit Card,completed
8823,1010056,7/2/2017,100054482,49,3183,Kid's Clothing,Credit Card,completed
8824,1010057,7/3/2017,100054483,43,1915,Women's Clothing,Debit Card,completed
8825,1010058,7/4/2017,100054484,3,4501,Bags,UPI,completed
8826,1010059,7/5/2017,100054485,45,2269,Beauty,Debit Card,completed
8827,1010060,7/6/2017,100054486,6,4119,Winter wear,UPI,completed
8828,1010061,7/7/2017,100054487,13,3529,Bags,Debit Card,completed
8829,1010062,7/8/2017,100054488,24,1482,Gym wear,Debit Card,completed
8830,1010063,7/9/2017,100054489,7,1397,Jewellery,UPI,completed
8831,1010064,7/10/2017,100054490,40,870,Men's Clothing,UPI,completed
8832,1010065,7/11/2017,100054491,17,4181,Bags,Debit Card,completed
8833,1010066,7/12/2017,100054492,48,1955,Bags,Credit Card,completed
8834,1010067,7/13/2017,100054493,6,4809,Beauty,UPI,completed
8835,1010068,7/14/2017,100054494,12,1233,Men's Clothing,UPI,completed
8836,1010069,7/15/2017,100054495,28,776,Women's Clothing,Debit Card,completed
8837,1010070,7/16/2017,100054496,45,2680,Footwear,Credit Card,completed
8838,1010071,7/17/2017,100054497,3,4660,Jewellery,UPI,completed
8839,1010072,7/18/2017,100054498,33,4558,Footwear,UPI,completed
8840,1010073,7/19/2017,100054499,33,1427,Gym wear,UPI,completed
8841,1010074,7/20/2017,100054500,3,477,Footwear,UPI,completed
8842,1010075,7/21/2017,100054501,4,4789,Beauty,Credit Card,completed
8843,1010076,7/22/2017,100054502,50,2139,Beauty,Credit Card,completed
8844,1010077,7/23/2017,100054503,45,671,Gym wear,Credit Card,completed
8845,1010078,7/24/2017,100054504,44,2909,Bags,UPI,completed
8846,1010079,7/25/2017,100054505,24,4302,Accessories,Credit Card,completed
8847,1010080,7/26/2017,100054506,17,971,Bags,Debit Card,completed
8848,1010081,7/27/2017,100054507,17,902,Gym wear,Debit Card,completed
8849,1010082,7/28/2017,100054508,47,1751,Winter wear,Debit Card,completed
8850,1010083,7/29/2017,100054509,21,986,Beauty,UPI,completed
8851,1010084,7/30/2017,100054510,50,1418,Beauty,Credit Card,completed
8852,1010085,7/31/2017,100054511,5,4545,Jewellery,UPI,completed
8853,1010086,8/1/2017,100054512,38,1036,Kid's Clothing,Debit Card,completed
8854,1010087,8/2/2017,100054513,15,4996,Bags,UPI,completed
8855,1010088,8/3/2017,100054514,34,554,Kid's Clothing,Debit Card,completed
8856,1010089,8/4/2017,100054515,4,1131,Kid's Clothing,Debit Card,completed
8857,1010090,8/5/2017,100054516,13,1626,Beauty,UPI,completed
8858,1010091,8/6/2017,100054517,24,1703,Jewellery,Debit Card,completed
8859,1010092,8/7/2017,100054518,32,1540,Men's Clothing,Debit Card,completed
8860,1010093,8/8/2017,100054519,23,737,Beauty,UPI,completed
8861,1010094,8/9/2017,100054520,5,2094,Accessories,Credit Card,completed
8862,1010095,8/10/2017,100054521,3,639,Women's Clothing,UPI,completed
8863,1010096,8/11/2017,100054522,10,3951,Footwear,Debit Card,completed
8864,1010097,8/12/2017,100054523,17,762,Beauty,Credit Card,completed
8865,1010098,8/13/2017,100054524,34,3712,Gym wear,Debit Card,completed
8866,1010099,8/14/2017,100054525,3,3160,Footwear,Debit Card,completed
8867,1010100,8/15/2017,100054526,34,809,Kid's Clothing,Credit Card,completed
8868,1010101,8/16/2017,100054527,44,311,Footwear,UPI,completed
8869,1010102,8/17/2017,100054528,33,3486,Footwear,UPI,completed
8870,1010103,8/18/2017,100054529,21,3465,Bags,UPI,completed
8871,1010104,8/19/2017,100054530,31,2595,Bags,Credit Card,completed
8872,1010105,8/20/2017,100054531,22,2359,Kid's Clothing,UPI,completed
8873,1010106,8/21/2017,100054532,8,4870,Bags,Credit Card,completed
8874,1010107,8/22/2017,100054533,29,1021,Jewellery,Credit Card,completed
8875,1010108,8/23/2017,100054534,48,4528,Jewellery,Credit Card,completed
8876,1010109,8/24/2017,100054535,23,4881,Bags,UPI,completed
8877,1010110,8/25/2017,100054536,49,2512,Bags,UPI,completed
8878,1010111,8/26/2017,100054537,3,2682,Accessories,UPI,completed
8879,1010112,8/27/2017,100054538,31,1034,Winter wear,Debit Card,completed
8880,1010113,8/28/2017,100054539,29,614,Jewellery,Debit Card,completed
8881,1010114,8/29/2017,100054540,15,3864,Women's Clothing,UPI,completed
8882,1010115,8/30/2017,100054541,16,4037,Winter wear,UPI,completed
8883,1010116,8/31/2017,100054542,9,1637,Jewellery,UPI,completed
8884,1010117,9/1/2017,100054543,6,1266,Bags,UPI,completed
8885,1010118,9/2/2017,100054544,12,1610,Accessories,UPI,completed
8886,1010119,9/3/2017,100054545,45,2774,Footwear,Debit Card,completed
8887,1010120,9/4/2017,100054546,37,2534,Winter wear,Debit Card,completed
8888,1010121,9/5/2017,100054547,19,3286,Winter wear,Credit Card,completed
8889,1010122,9/6/2017,100054548,34,4037,Footwear,Credit Card,completed
8890,1010123,9/7/2017,100054549,50,2741,Accessories,UPI,completed
8891,1010124,9/8/2017,100054550,18,3790,Footwear,Debit Card,completed
8892,1010125,9/9/2017,100054551,8,4073,Men's Clothing,Debit Card,completed
8893,1010126,9/10/2017,100054552,20,1391,Women's Clothing,Credit Card,completed
8894,1010127,9/11/2017,100054553,15,2761,Beauty,UPI,completed
8895,1010128,9/12/2017,100054554,31,319,Bags,Credit Card,completed
8896,1010129,9/13/2017,100054555,39,2924,Accessories,UPI,completed
8897,1010130,9/14/2017,100054556,13,3138,Beauty,Credit Card,completed
8898,1010131,9/15/2017,100054557,35,2465,Winter wear,Debit Card,completed
8899,1010132,9/16/2017,100054558,36,883,Kid's Clothing,Credit Card,completed
8900,1010133,9/17/2017,100054559,31,2826,Women's Clothing,Debit Card,completed
8901,1010134,9/18/2017,100054560,21,4822,Beauty,Debit Card,completed
8902,1010135,9/19/2017,100054561,14,4640,Footwear,UPI,completed
8903,1010136,9/20/2017,100054562,11,867,Men's Clothing,Credit Card,completed
8904,1010137,9/21/2017,100054563,48,3538,Accessories,Credit Card,completed
8905,1010138,9/22/2017,100054564,39,265,Gym wear,Credit Card,completed
8906,1010139,9/23/2017,100054565,20,648,Gym wear,Credit Card,completed
8907,1010140,9/24/2017,100054566,36,392,Men's Clothing,Debit Card,completed
8908,1010141,9/25/2017,100054567,33,1941,Jewellery,Debit Card,completed
8909,1010142,9/26/2017,100054568,12,4448,Kid's Clothing,UPI,completed
8910,1010143,9/27/2017,100054569,50,1683,Men's Clothing,Credit Card,completed
8911,1010144,9/28/2017,100054570,11,3392,Women's Clothing,UPI,completed
8912,1010145,9/29/2017,100054571,26,4759,Bags,Credit Card,completed
8913,1010146,9/30/2017,100054572,13,3192,Bags,Debit Card,completed
8914,1010147,10/1/2017,100054573,12,2168,Accessories,UPI,completed
8915,1010148,10/2/2017,100054574,38,273,Men's Clothing,Debit Card,completed
8916,1010149,10/3/2017,100054575,31,408,Accessories,UPI,completed
8917,1010150,10/4/2017,100054576,25,751,Accessories,Credit Card,completed
8918,1010151,10/5/2017,100054577,32,2486,Jewellery,UPI,completed
8919,1010152,10/6/2017,100054578,38,1719,Women's Clothing,Credit Card,completed
8920,1010153,10/7/2017,100054579,27,3426,Kid's Clothing,Debit Card,completed
8921,1010154,10/8/2017,100054580,50,3143,Winter wear,Credit Card,completed
8922,1010155,10/9/2017,100054581,3,1078,Beauty,Debit Card,completed
8923,1010156,10/10/2017,100054582,31,1213,Footwear,Debit Card,completed
8924,1010157,10/11/2017,100054583,10,2420,Gym wear,UPI,completed
8925,1010158,10/12/2017,100054584,30,4457,Jewellery,UPI,completed
8926,1010159,10/13/2017,100054585,1,4997,Winter wear,Credit Card,completed
8927,1010160,10/14/2017,100054586,10,2728,Jewellery,Debit Card,completed
8928,1010161,10/15/2017,100054587,7,4330,Men's Clothing,UPI,completed
8929,1010162,10/16/2017,100054588,33,4578,Beauty,Credit Card,completed
8930,1010163,10/17/2017,100054589,22,1849,Gym wear,Debit Card,completed
8931,1010164,10/18/2017,100054590,9,2766,Footwear,Credit Card,completed
8932,1010165,10/19/2017,100054591,5,4434,Women's Clothing,Credit Card,completed
8933,1010166,10/20/2017,100054592,33,4688,Winter wear,Credit Card,completed
8934,1010167,10/21/2017,100054593,22,4753,Footwear,Debit Card,completed
8935,1010168,10/22/2017,100054594,7,4504,Kid's Clothing,Debit Card,completed
8936,1010169,10/23/2017,100054595,46,1249,Footwear,Debit Card,completed
8937,1010170,10/24/2017,100054596,13,1730,Beauty,Credit Card,completed
8938,1010171,10/25/2017,100054597,45,1788,Jewellery,UPI,completed
8939,1010172,10/26/2017,100054598,33,1996,Winter wear,UPI,completed
8940,1010173,10/27/2017,100054599,17,4104,Bags,Debit Card,completed
8941,1010174,10/28/2017,100054600,48,4496,Gym wear,Debit Card,completed
8942,1010175,10/29/2017,100054601,45,4367,Beauty,Debit Card,completed
8943,1010176,10/30/2017,100054602,6,4295,Men's Clothing,Credit Card,completed
8944,1010177,10/31/2017,100054603,34,3556,Accessories,Credit Card,completed
8945,1010178,11/1/2017,100054604,3,2226,Winter wear,Debit Card,completed
8946,1010179,11/2/2017,100054605,39,2484,Footwear,Credit Card,completed
8947,1010180,11/3/2017,100054606,36,589,Winter wear,UPI,completed
8948,1010181,11/4/2017,100054607,40,4128,Accessories,Debit Card,completed
8949,1010182,11/5/2017,100054608,9,2072,Bags,UPI,completed
8950,1010183,11/6/2017,100054609,10,3076,Accessories,UPI,completed
8951,1010184,11/7/2017,100054610,21,570,Kid's Clothing,UPI,completed
8952,1010185,11/8/2017,100054611,49,2243,Beauty,UPI,completed
8953,1010186,11/9/2017,100054612,27,2701,Jewellery,Credit Card,completed
8954,1010187,11/10/2017,100054613,29,4504,Accessories,UPI,completed
8955,1010188,11/11/2017,100054614,38,1769,Accessories,UPI,completed
8956,1010189,11/12/2017,100054615,5,4102,Gym wear,Credit Card,completed
8957,1010190,11/13/2017,100054616,24,2935,Women's Clothing,Credit Card,completed
8958,1010191,11/14/2017,100054617,42,1457,Accessories,UPI,completed
8959,1010192,11/15/2017,100054618,35,3210,Women's Clothing,UPI,completed
8960,1010193,11/16/2017,100054619,7,3704,Winter wear,Debit Card,completed
8961,1010194,11/17/2017,100054620,31,2869,Women's Clothing,Debit Card,completed
8962,1010195,11/18/2017,100054621,8,596,Winter wear,UPI,completed
8963,1010196,11/19/2017,100054622,2,4156,Men's Clothing,Debit Card,completed
8964,1010197,11/20/2017,100054623,19,4315,Accessories,UPI,completed
8965,1010198,11/21/2017,100054624,28,1257,Footwear,Debit Card,completed
8966,1010199,11/22/2017,100054625,31,2556,Accessories,Credit Card,completed
8967,1010200,11/23/2017,100054626,7,2349,Women's Clothing,Credit Card,completed
8968,1010201,11/24/2017,100054627,34,2763,Footwear,UPI,completed
8969,1010202,11/25/2017,100054628,23,274,Men's Clothing,UPI,completed
8970,1010203,11/26/2017,100054629,18,390,Men's Clothing,Debit Card,completed
8971,1010204,11/27/2017,100054630,13,3452,Beauty,Debit Card,completed
8972,1010205,11/28/2017,100054631,20,2611,Jewellery,Credit Card,completed
8973,1010206,11/29/2017,100054632,20,1849,Men's Clothing,Credit Card,completed
8974,1010207,11/30/2017,100054633,37,1312,Gym wear,UPI,completed
8975,1010208,12/1/2017,100054634,7,3214,Men's Clothing,Credit Card,completed
8976,1010209,12/2/2017,100054635,21,3450,Accessories,Credit Card,completed
8977,1010210,12/3/2017,100054636,8,1363,Winter wear,Debit Card,completed
8978,1010211,12/4/2017,100054637,11,843,Kid's Clothing,Credit Card,completed
8979,1010212,12/5/2017,100054638,17,905,Men's Clothing,Debit Card,completed
8980,1010213,12/6/2017,100054639,49,571,Beauty,Debit Card,completed
8981,1010214,12/7/2017,100054640,43,2149,Accessories,Credit Card,completed
8982,1010215,12/8/2017,100054641,30,4070,Footwear,UPI,completed
8983,1010216,12/9/2017,100054642,3,3900,Gym wear,Credit Card,completed
8984,1010217,12/10/2017,100054643,5,527,Winter wear,Credit Card,completed
8985,1010218,12/11/2017,100054644,23,4067,Footwear,Credit Card,completed
8986,1010219,12/12/2017,100054645,46,915,Footwear,UPI,completed
8987,1010220,12/13/2017,100054646,13,1677,Accessories,Debit Card,completed
8988,1010221,12/14/2017,100054647,22,3068,Jewellery,Debit Card,completed
8989,1010222,12/15/2017,100054648,39,984,Beauty,Credit Card,completed
8990,1010223,12/16/2017,100054649,27,4189,Kid's Clothing,Credit Card,completed
8991,1010224,12/17/2017,100054650,48,1048,Bags,Debit Card,completed
8992,1010225,12/18/2017,100054651,6,1638,Beauty,Debit Card,completed
8993,1010226,12/19/2017,100054652,23,1291,Winter wear,Debit Card,completed
8994,1010227,12/20/2017,100054653,24,2095,Men's Clothing,Debit Card,completed
8995,1010228,12/21/2017,100054654,24,739,Beauty,UPI,completed
8996,1010229,12/22/2017,100054655,43,2194,Accessories,Credit Card,completed
8997,1010230,12/23/2017,100054656,39,3667,Gym wear,UPI,completed
8998,1010231,12/24/2017,100054657,15,2006,Gym wear,Debit Card,completed
8999,1010232,12/25/2017,100054658,41,1478,Bags,UPI,completed
9000,1010233,12/26/2017,100054659,45,910,Women's Clothing,UPI,completed
9001,1010234,12/27/2017,100054660,8,4704,Beauty,Credit Card,completed
9002,1010235,12/28/2017,100054661,25,2863,Men's Clothing,UPI,completed
9003,1010236,12/29/2017,100054662,33,1290,Men's Clothing,Debit Card,completed
9004,1010237,12/30/2017,100054663,50,1948,Winter wear,Debit Card,completed
9005,1010238,12/31/2017,100054664,19,3657,Women's Clothing,Credit Card,completed
9006,1010239,1/1/2018,100054665,35,1435,Men's Clothing,Debit Card,completed
9007,1010240,1/2/2018,100054666,5,506,Jewellery,Credit Card,completed
9008,1010241,1/3/2018,100054667,9,4442,Bags,UPI,completed
9009,1010242,1/4/2018,100054668,22,3034,Men's Clothing,Credit Card,completed
9010,1010243,1/5/2018,100054669,49,1052,Footwear,Credit Card,completed
9011,1010244,1/6/2018,100054670,12,2277,Gym wear,Debit Card,completed
9012,1010245,1/7/2018,100054671,24,4187,Women's Clothing,UPI,completed
9013,1010246,1/8/2018,100054672,26,3852,Winter wear,Debit Card,completed
9014,1010247,1/9/2018,100054673,17,1507,Beauty,UPI,completed
9015,1010248,1/10/2018,100054674,39,586,Jewellery,Credit Card,completed
9016,1010249,1/11/2018,100054675,46,3416,Bags,Credit Card,completed
9017,1010250,1/12/2018,100054676,40,3349,Accessories,UPI,completed
9018,1010251,1/13/2018,100054677,9,1928,Footwear,UPI,completed
9019,1010252,1/14/2018,100054678,33,2727,Gym wear,UPI,completed
9020,1010253,1/15/2018,100054679,19,571,Kid's Clothing,Credit Card,completed
9021,1010254,1/16/2018,100054680,31,929,Jewellery,Debit Card,completed
9022,1010255,1/17/2018,100054681,42,2328,Footwear,Credit Card,completed
9023,1010256,1/18/2018,100054682,18,1819,Winter wear,Credit Card,completed
9024,1010257,1/19/2018,100054683,19,256,Kid's Clothing,Credit Card,completed
9025,1010258,1/20/2018,100054684,39,916,Women's Clothing,Debit Card,completed
9026,1010259,1/21/2018,100054685,11,549,Bags,Debit Card,completed
9027,1010260,1/22/2018,100054686,10,2468,Accessories,Debit Card,completed
9028,1010261,1/23/2018,100054687,39,4492,Gym wear,Debit Card,completed
9029,1010262,1/24/2018,100054688,7,3472,Women's Clothing,Credit Card,completed
9030,1010263,1/25/2018,100054689,35,2019,Kid's Clothing,Debit Card,completed
9031,1010264,1/26/2018,100054690,26,2215,Accessories,Credit Card,completed
9032,1010265,1/27/2018,100054691,38,1467,Gym wear,UPI,completed
9033,1010266,1/28/2018,100054692,6,1505,Accessories,Credit Card,completed
9034,1010267,1/29/2018,100054693,31,2350,Kid's Clothing,Credit Card,completed
9035,1010268,1/30/2018,100054694,18,3024,Accessories,Debit Card,completed
9036,1010269,1/31/2018,100054695,34,688,Winter wear,Credit Card,completed
9037,1010270,2/1/2018,100054696,4,3300,Kid's Clothing,Debit Card,completed
9038,1010271,2/2/2018,100054697,40,3717,Women's Clothing,Debit Card,completed
9039,1010272,2/3/2018,100054698,19,1673,Bags,UPI,completed
9040,1010273,2/4/2018,100054699,48,1737,Gym wear,UPI,completed
9041,1010274,2/5/2018,100054700,48,3040,Beauty,Credit Card,completed
9042,1010275,2/6/2018,100054701,45,2375,Accessories,Credit Card,completed
9043,1010276,2/7/2018,100054702,7,1298,Kid's Clothing,UPI,completed
9044,1010277,2/8/2018,100054703,35,834,Women's Clothing,Credit Card,completed
9045,1010278,2/9/2018,100054704,50,1768,Gym wear,Debit Card,completed
9046,1010279,2/10/2018,100054705,42,2333,Men's Clothing,UPI,completed
9047,1010280,2/11/2018,100054706,36,645,Winter wear,UPI,completed
9048,1010281,2/12/2018,100054707,45,4708,Kid's Clothing,UPI,completed
9049,1010282,2/13/2018,100054708,37,3498,Women's Clothing,UPI,completed
9050,1010283,2/14/2018,100054709,10,4061,Gym wear,Debit Card,completed
9051,1010284,2/15/2018,100054710,41,1342,Jewellery,Credit Card,completed
9052,1010285,2/16/2018,100054711,23,501,Bags,Debit Card,completed
9053,1010286,2/17/2018,100054712,24,1193,Winter wear,Debit Card,completed
9054,1010287,2/18/2018,100054713,24,1667,Jewellery,Debit Card,completed
9055,1010288,2/19/2018,100054714,47,3866,Women's Clothing,Debit Card,completed
9056,1010289,2/20/2018,100054715,42,2412,Accessories,Credit Card,completed
9057,1010290,2/21/2018,100054716,28,2862,Bags,Debit Card,completed
9058,1010291,2/22/2018,100054717,49,4853,Accessories,Debit Card,completed
9059,1010292,2/23/2018,100054718,10,4661,Men's Clothing,Debit Card,completed
9060,1010293,2/24/2018,100054719,16,3805,Men's Clothing,Credit Card,completed
9061,1010294,2/25/2018,100054720,30,1746,Gym wear,Credit Card,completed
9062,1010295,2/26/2018,100054721,13,3456,Men's Clothing,Debit Card,completed
9063,1010296,2/27/2018,100054722,30,4723,Women's Clothing,UPI,completed
9064,1010297,2/28/2018,100054723,15,4642,Winter wear,Credit Card,completed
9065,1010298,3/1/2018,100054724,15,1376,Gym wear,Debit Card,completed
9066,1010299,3/2/2018,100054725,49,1782,Women's Clothing,Debit Card,completed
9067,1010300,3/3/2018,100054726,11,2852,Jewellery,Debit Card,completed
9068,1010301,3/4/2018,100054727,4,3620,Jewellery,Debit Card,completed
9069,1010302,3/5/2018,100054728,10,1273,Gym wear,Debit Card,completed
9070,1010303,3/6/2018,100054729,13,4363,Accessories,Debit Card,completed
9071,1010304,3/7/2018,100054730,35,2974,Footwear,Debit Card,completed
9072,1010305,3/8/2018,100054731,40,1932,Accessories,Credit Card,completed
9073,1010306,3/9/2018,100054732,10,1360,Bags,UPI,completed
